scientificName,countryCode,decimalLatitude,decimalLongitude,eventDate,day,month,year,occurrenceStatus,basisOfRecord,datasetKey,kingdom,phylum,class,order,family,genus,species,taxonRank,occurrenceID,individualCount
"Panthera leo (Linnaeus, 1758)",UG,-0.045754,29.934573,2015-01-05T17:01:00.000+01:00,5,1,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/42606252,1
"Panthera leo (Linnaeus, 1758)",UG,-0.016574,30.005188,2020-02-18T19:22:00.000+01:00,18,2,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/42739209,1
"Panthera leo (Linnaeus, 1758)",UG,-0.757694,29.765966,2020-02-21T09:41:00.000+01:00,21,2,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/42741016,1
"Panthera leo (Linnaeus, 1758)",ZA,-24.363886,31.632724,2008-01-27T06:17:00.000+01:00,27,1,2008,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/42990734,1
"Panthera leo (Linnaeus, 1758)",BW,-21.298904,23.426186,2008-04-09T07:27:00.000+02:00,9,4,2008,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/44568154,1
"Panthera leo (Linnaeus, 1758)",BW,-21.282507,23.48555,2008-04-09T07:28:00.000+02:00,9,4,2008,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/44568155,1
"Panthera leo (Linnaeus, 1758)",BW,-21.666975,23.235808,2008-04-09T10:37:00.000+02:00,9,4,2008,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/44568182,1
"Panthera leo (Linnaeus, 1758)",UG,-0.099973,30.109284,2018-01-27T12:24:00.000+01:00,27,1,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/45303135,1
"Panthera leo (Linnaeus, 1758)",UG,3.894567,33.631564,2017-07-14T18:19:49.000+02:00,14,7,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/46346203,1
"Panthera leo (Linnaeus, 1758)",BW,-17.931712,25.05227,2018-09-03T01:02:00.000+02:00,3,9,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/46458205,1
"Panthera leo (Linnaeus, 1758)",UG,-0.141136,30.094442,2019-10-16T19:01:48.000+02:00,16,10,2019,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/48180852,1
"Panthera leo (Linnaeus, 1758)",ZM,-14.70742,26.481174,2016-09-11T09:06:00.000+02:00,11,9,2016,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/4904205,1
"Panthera leo (Linnaeus, 1758)",KE,-2.939316,37.900032,2020-06-24T08:10:00.000+02:00,24,6,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/51558641,1
"Panthera leo (Linnaeus, 1758)",UG,-0.537016,29.693351,2016-12-05T13:35:25.000+01:00,5,12,2016,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/5200221,1
"Panthera leo (Linnaeus, 1758)",UG,-0.105672,29.854471,2019-03-07T09:32:00.000+01:00,7,3,2019,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/52334167,1
"Panthera leo (Linnaeus, 1758)",UG,2.301879,31.48813,2019-10-09T13:39:22.000+02:00,9,10,2019,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/52410621,1
"Panthera leo (Linnaeus, 1758)",UG,2.342716,31.597921,2019-10-09T13:45:08.000+02:00,9,10,2019,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/52412692,1
"Panthera leo (Linnaeus, 1758)",KE,0.441453,37.436369,2019-06-14T18:24:00.000+02:00,14,6,2019,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/53348891,1
"Panthera leo (Linnaeus, 1758)",UG,2.369678,31.455704,2016-02-05T11:39:00.000+01:00,5,2,2016,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/53812590,1
"Panthera leo (Linnaeus, 1758)",BW,-21.368706,23.811066,2017-04-14T10:09:50.000+02:00,14,4,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/5687593,1
"Panthera leo (Linnaeus, 1758)",UG,3.705555,33.642019,2017-02-03T17:35:00.000+01:00,3,2,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/57169945,1
"Panthera leo (Linnaeus, 1758)",TZ,-7.223226,35.572714,2020-09-04T16:38:00.000+02:00,4,9,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/59219186,1
"Panthera leo (Linnaeus, 1758)",UG,-0.092516,30.001318,2020-11-26T16:46:00.000+01:00,26,11,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/66341411,1
"Panthera leo (Linnaeus, 1758)",TZ,-7.509253,35.096741,2020-12-26T10:25:00.000+01:00,26,12,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/67126201,1
"Panthera leo (Linnaeus, 1758)",NA,-20.876764,14.022207,2012-08-27T07:53:00.000+02:00,27,8,2012,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/67818771,1
"Panthera leo (Linnaeus, 1758)",KE,0.703191,36.783904,2021-02-09T16:11:00.000+01:00,9,2,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/69811251,1
"Panthera leo (Linnaeus, 1758)",UG,-0.046699,30.139525,2021-03-03T08:18:58.000+01:00,3,3,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/70542085,1
"Panthera leo (Linnaeus, 1758)",UG,-0.183203,30.053155,2020-03-15T05:51:00.000+01:00,15,3,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/71415350,1
"Panthera leo (Linnaeus, 1758)",UG,-0.057115,30.024007,2016-06-02T21:59:00.000+02:00,2,6,2016,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/74670692,1
"Panthera leo (Linnaeus, 1758)",UG,2.288541,31.585856,2017-10-15T17:22:52.000+02:00,15,10,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/8543172,1
"Panthera leo (Linnaeus, 1758)",ZA,-30.497949,22.967202,2017-10-02T07:24:00.000+02:00,2,10,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/85985672,1
"Panthera leo (Linnaeus, 1758)",ZW,-18.779527,26.226647,2020-02-25T10:14:00.000+01:00,25,2,2020,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/88519013,1
"Panthera leo (Linnaeus, 1758)",ZA,-25.244452,31.664679,2021-08-24T07:07:00.000+02:00,24,8,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/93228436,1
"Panthera leo (Linnaeus, 1758)",ET,9.124558,40.541397,2021-09-03T09:14:00.000+02:00,3,9,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/94438105,1
"Panthera leo (Linnaeus, 1758)",UG,-0.354297,29.833943,2018-12-14T06:05:00.000+01:00,14,12,2018,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/95084679,1
"Panthera leo (Linnaeus, 1758)",ZA,-24.833358,31.64072,2021-10-02T06:55:04.000+02:00,2,10,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/96985826,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.495706,35.117931,2017-09-11T17:01:00.000+02:00,11,9,2017,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9761383,1
"Panthera leo (Linnaeus, 1758)",TZ,-7.368095,37.000581,2002-11-16T00:00:00.000+01:00,16,11,2002,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9773644,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.271201,35.507415,2003-03-06T00:00:00.000+01:00,6,3,2003,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9773645,1
"Panthera leo (Linnaeus, 1758)",KE,-0.203882,36.151174,2013-10-25T00:00:00.000+02:00,25,10,2013,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9790265,1
"Panthera leo (Linnaeus, 1758)",KE,-1.394527,34.818058,2015-12-20T10:10:00.000+01:00,20,12,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9837501,1
"Panthera leo (Linnaeus, 1758)",KE,-1.374631,34.88853,2015-12-20T10:21:00.000+01:00,20,12,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9837502,1
"Panthera leo (Linnaeus, 1758)",KE,-1.488631,34.88859,2015-12-21T10:19:00.000+01:00,21,12,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9845543,1
"Panthera leo (Linnaeus, 1758)",KE,-0.140141,36.879153,2015-12-26T05:00:00.000+01:00,26,12,2015,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9846575,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.187744,35.492732,2013-05-31T08:27:00.000+02:00,31,5,2013,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9868567,1
"Panthera leo (Linnaeus, 1758)",MZ,-12.133608,38.184932,2021-09-15T06:12:20.000+02:00,15,9,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/99130793,1
"Panthera leo (Linnaeus, 1758)",ZA,-24.387637,27.640176,2021-10-25T10:45:27.000+02:00,25,10,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/99340284,1
"Panthera leo (Linnaeus, 1758)",TZ,-7.743139,35.030883,2021-10-26T09:10:00.000+02:00,26,10,2021,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/99723562,1
"Panthera leo (Linnaeus, 1758)",KE,-1.325211,34.960956,1989-02-03T12:41:00.000+01:00,3,2,1989,PRESENT,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,https://www.inaturalist.org/observations/9988041,1
"Panthera leo (Linnaeus, 1758)",BW,-19.5,23.0,1974-08-01T00:00:00.000+01:00,1,8,1974,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:21446,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22303,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22304,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22305,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22306,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22307,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22308,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22309,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22310,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22311,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22312,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22313,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22314,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22315,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22316,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22317,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22318,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.58333,35.833333,1927-06-01T00:00:00.000+01:00,1,6,1927,PRESENT,PRESERVED_SPECIMEN,6ce7290f-47f6-4046-8356-371f5b6749df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CAS:MAM:22319,1
"Panthera leo (Linnaeus, 1758)",UG,1.926849,31.491931,1959-03-26T00:00:00.000+01:00,26,3,1959,PRESENT,PRESERVED_SPECIMEN,3a339645-d3b4-40aa-b891-f9c92dc554d8,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CRCM:Mammals:59-376,1
"Panthera leo (Linnaeus, 1758)",UG,1.78722,31.577289,1959-01-21T00:00:00.000+01:00,21,1,1959,PRESENT,PRESERVED_SPECIMEN,3a339645-d3b4-40aa-b891-f9c92dc554d8,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CRCM:Mammals:71-22,1
"Panthera leo (Linnaeus, 1758)",UG,1.679064,32.029528,1959-01-04T00:00:00.000+01:00,4,1,1959,PRESENT,PRESERVED_SPECIMEN,3a339645-d3b4-40aa-b891-f9c92dc554d8,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:CRCM:Mammals:76-609,1
"Panthera leo (Linnaeus, 1758)",KE,-1.06667,35.5,1966-01-01T00:00:00.000+01:00,,1,1966,PRESENT,PRESERVED_SPECIMEN,22a66350-7947-4a49-84a3-39c7c1b0881f,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:MSU:MR:MR.11240,1
"Panthera leo (Linnaeus, 1758)",KE,-1.06667,35.5,1966-01-01T00:00:00.000+01:00,,1,1966,PRESENT,PRESERVED_SPECIMEN,22a66350-7947-4a49-84a3-39c7c1b0881f,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:MSU:MR:MR.11241,1
"Panthera leo (Linnaeus, 1758)",KE,-1.06667,35.5,1966-01-01T00:00:00.000+01:00,,1,1966,PRESENT,PRESERVED_SPECIMEN,22a66350-7947-4a49-84a3-39c7c1b0881f,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:MSU:MR:MR.11242,1
"Panthera leo (Linnaeus, 1758)",BW,-18.24034,27.51667,1966-08-15T00:00:00.000+01:00,15,8,1966,PRESENT,PRESERVED_SPECIMEN,22a66350-7947-4a49-84a3-39c7c1b0881f,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:MSU:MR:MR.12392,1
"Panthera leo (Linnaeus, 1758)",KE,-1.28333,34.64758,1960-10-01T00:00:00.000+01:00,,10,1960,PRESENT,PRESERVED_SPECIMEN,22a66350-7947-4a49-84a3-39c7c1b0881f,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:MSU:MR:MR.16791,1
"Panthera leo (Linnaeus, 1758)",BW,-18.49617,24.06826,1968-10-16T00:00:00.000+01:00,16,10,1968,PRESENT,PRESERVED_SPECIMEN,22a66350-7947-4a49-84a3-39c7c1b0881f,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:MSU:MR:MR.21884,1
"Panthera leo (Linnaeus, 1758)",KE,0.99182,37.06667,1967-01-01T00:00:00.000+01:00,,,1967,PRESENT,PRESERVED_SPECIMEN,22a66350-7947-4a49-84a3-39c7c1b0881f,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:MSU:MR:MR.28292,1
"Panthera leo (Linnaeus, 1758)",UG,-0.4747,29.8148,1994-04-19T00:00:00.000+02:00,19,4,1994,ABSENT,HUMAN_OBSERVATION,026af01f-d227-476f-9e81-d5273eca6a2b,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:NBDB:ALLRECORDS_2014:98893,0
"Panthera leo (Linnaeus, 1758)",UG,2.2452,31.6952,1995-11-23T00:00:00.000+01:00,23,11,1995,ABSENT,HUMAN_OBSERVATION,026af01f-d227-476f-9e81-d5273eca6a2b,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:NBDB:ALLRECORDS_2014:98896,0
"Panthera leo (Linnaeus, 1758)",UG,2.1642,31.8211,1994-01-30T00:00:00.000+01:00,30,1,1994,ABSENT,HUMAN_OBSERVATION,026af01f-d227-476f-9e81-d5273eca6a2b,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,urn:catalog:NBDB:ALLRECORDS_2014:98897,0
